,label,text,words
1274,1,though a capable thriller somewhere along the way k-19 jettisoned some crucial drama . ,14
1275,0,a lightweight  uneven action comedy that freely mingles french  japanese and hollywood cultures . ,14
1276,1,qutting may be a flawed film  but it is nothing if not sincere . ,14
1277,1,bittersweet comedy/drama full of life  hand gestures  and some really adorable italian guys . ,14
1278,1,ambitious  unsettling psychodrama that takes full  chilling advantage of its rough-around-the-edges  low-budget constraints . ,14
1279,1,the minor figures surrounding [bobby] . . . form a gritty urban mosaic . ,14
1280,0,as inept as big-screen remakes of the avengers and the wild wild west . ,14
1281,0,all this turns out to be neither funny nor provocative - only dull . ,14
1282,1,it grabs you in the dark and shakes you vigorously for its duration . ,14
1283,1,the movie's quiet affirmation of neighborhood values gives it an honest lived-in glow . ,14
1284,0,about as satisfying and predictable as the fare at your local drive through . ,14
1285,1,a huge box-office hit in korea  shiri is a must for genre fans . ,14
1286,0,the plot has a number of holes  and at times it's simply baffling . ,14
1287,1,rife with the rueful  wry humor springing out of yiddish culture and language . ,14
1288,1,the biggest problem with this movie is that it's not nearly long enough . ,14
1289,0,a family-friendly fantasy that ends up doing very little with its imaginative premise . ,14
1290,0,i'll bet the video game is a lot more fun than the film . ,14
1291,1,i have two words to say about reign of fire . great dragons ! ,14
1292,0,the leads we are given here are simply too bland to be interesting . ,14
1293,1,a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem . ,14
1294,0,a prison comedy that never really busts out of its comfy little cell . ,14
1295,0,on the bright side  it contains jesse ventura's best work since the xfl . ,14
1296,1,an unflinching  complex portrait of a modern israel that is rarely seen on-screen . ,14
1297,0,an improvement on the feeble examples of big-screen poke-mania that have preceded it . ,14
1298,0,in this film  aussie david caesar channels the not-quite-dead career of guy ritchie . ,14
1299,0,i suspect that there are more interesting ways of dealing with the subject . ,14
1300,0,a huge disappointment coming  as it does  from filmmakers and performers of this calibre,14
1301,0,a serious movie with serious ideas . but seriously  folks  it doesn't work . ,14
1302,1,no worse a film than breaking out  and breaking out was utterly charming . ,14
1303,0,a fake street drama that keeps telling you things instead of showing them . ,14
1304,0,suffers from rambling  repetitive dialogue and the visual drabness endemic to digital video . ,14
1305,1,one of the very best movies ever made about the life of moviemaking . ,14
1306,0,aspires for the piquant but only really achieves a sort of ridiculous sourness . ,14
1307,1,a dreadful day in irish history is given passionate  if somewhat flawed  treatment . ,14
1308,1,a refreshing change from the usual whoopee-cushion effort aimed at the youth market . ,14
1309,0,much like robin williams  death to smoochy has already reached its expiration date . ,14
1310,0,so exaggerated and broad that it comes off as annoying rather than charming . ,14
1311,1,for those who like quirky  slightly strange french films  this is a must ! ,14
1312,1,the spark of special anime magic here is unmistakable and hard to resist . ,14
1313,1,as giddy and whimsical and relevant today as it was 270 years ago . ,14
1314,1,"no wonder they're talking about "" talk to her . "" it's astonishing . ",14
1315,0,exactly what it claims to be -- a simple diversion for the kids . ,14
1316,1,murder by numbers' isn't a great movie  but it's a perfectly acceptable widget . ,14
1317,0,never engaging  utterly predictable and completely void of anything remotely interesting or suspenseful . ,14
1318,0,un thriller manqu� qui tombe sur les nerfs presque d�s la premi�re image . ,14
1319,1,could use a little more humanity  but it never lacks in eye-popping visuals . ,14
1320,1,i whole-heartedly recommend that everyone see this movie-- for its historical significance alone . ,14
1321,0,an overblown clunker full of bad jokes  howling cliches and by-the-numbers action sequences . ,14
1322,0,rollerball is as bad as you think  and worse than you can imagine . ,14
1323,0,[e]ventually  every idea in this film is flushed down the latrine of heroism . ,14
1324,1,"some movies are like a tasty hors-d'oeuvre , this one is a feast . ",14
1325,1,if mostly martha is mostly unsurprising  it's still a sweet  even delectable diversion . ,14
1326,0,it just goes to show  an intelligent person isn't necessarily an admirable storyteller . ,14
1327,0,too clumsy in key moments . . . to make a big splash . ,14
1328,1,gets under the skin of a man who has just lost his wife . ,14
1329,0,a generic bloodbath that often becomes laughably unbearable when it isn't merely offensive . ,14
1330,1,between bursts of automatic gunfire  the story offers a trenchant critique of capitalism . ,14
1331,1,a big gorgeous sprawling swashbuckler that delivers its diversions in grand uncomplicated fashion . ,14
1332,1,manages to transcend the sex drugs and show-tunes plot into something far richer . ,14
1333,1,take care of my cat offers a refreshingly different slice of asian cinema . ,14
1334,1,if you like quirky  odd movies and/or the ironic  here's a fun one . ,14
1335,0,it's actually too sincere -- the crime movie equivalent of a chick flick . ,14
1336,1,a good music documentary  probably one of the best since the last waltz . ,14
1337,1,the pianist is the film roman polanski may have been born to make . ,14
1338,0,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,14
1339,0,an uplifting drama . . . what antwone fisher isn't  however  is original . ,14
1340,1,she's all-powerful  a voice for a pop-cyber culture that feeds on her bjorkness . ,14
1341,0,does what should seem impossible : it makes serial killer jeffrey dahmer boring . ,14
1342,0,one of the more irritating cartoons you will see this  or any  year . ,14
1343,1,unlike lots of hollywood fluff  this has layered  well-developed characters and some surprises . ,14
1344,0,admirable  certainly  but not much fun to watch . for caine lovers only . ,14
1345,1,vividly conveys the shadow side of the 30-year friendship between two english women . ,14
1346,1,a straight-shooting family film which awards animals the respect they've rarely been given . ,14
1347,0,diane lane's sophisticated performance can't rescue adrian lyne's unfaithful from its sleazy moralizing . ,14
1348,1,features fincher's characteristically startling visual style and an almost palpable sense of intensity . ,14
1349,1,very well written and directed with brutal honesty and respect for its audience . ,14
1350,0,is it a comedy ? a drama ? a romance ? a cartoon ? ,14
1351,1,tunney  brimming with coltish  neurotic energy  holds the screen like a true star . ,14
1352,1,coy but exhilarating  with really solid performances by ving rhames and wesley snipes . ,14
1353,0,serving sara is little more than a mall movie designed to kill time . ,14
1354,0,dreary  highly annoying . . . 'some body' will appeal to no one . ,14
1355,1,grant carries the day with impeccable comic timing  raffish charm and piercing intellect . ,14
1356,1,while this movie  by necessity  lacks fellowship's heart  two towers outdoes its spectacle . ,14
1357,0,a collage of clich�s and a dim echo of allusions to other films . ,14
1358,1,though only 60 minutes long the film is packed with information and impressions . ,14
1359,1,the beauty of alexander payne's ode to the everyman is in the details . ,14
1360,0,the master of disaster - it's a piece of dreck disguised as comedy . ,14
1361,0,a disappointment for a movie that should have been the ultimate imax trip . ,14
1362,0,it's exactly the kind of movie toback's detractors always accuse him of making . ,14
1363,0,i'd have to say the star and director are the big problems here . ,14
1364,0,while the material is slight  the movie is better than you might think . ,14
1365,0,troll the cult section of your local video store for the real deal . ,14
1366,0,too many improbabilities and rose-colored situations temper what could've been an impacting film . ,14
